checkpoint_id,checkpoint_name,checkpoint_slug,checkpoint_type,checkpoint_pattern,status,status_description,is_functional,is_published,working_time,latitude,longitude,address,subject_name,federal_district,foreign_country,foreign_checkpoint,transport_corridor,checkpoint_note,near_checkpoint_condition,checkpoint_working_mode_id,checkpoint_direction_id,branch_name,branch_phone,branch_email,branch_address,branch_working_time,branch_slug,source,confidence_level,last_updated
226,Озинки,225,Автомобильный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,51.216321,49.880509,"Саратовская область, Озинский район, 284 км автомобильной дороги Ершов - Озинки - Уральск",Саратовская область,Приволжский,Казахстан,Таскала,Не является признаком отнесения к МТК,,0,3,1,Волгоградский филиал,+7(844)224-20-44,mail@rosgranstroy.ru,"400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 331","Порядок приема граждан в Волгоградском филиале ФГКУ Росгранстрой  Прием граждан осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 18:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  Запись на прием осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 17:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  По адресу: 400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 339.  Справочная информация по обращениям в Волгоградский филиал ФГКУ Росгранстрой: Телефон: +7(8442)24−20−44",volgogradskiy,https://rosgranstroy.ru/api/map_data,high,2026-02-18T13:51:10.000000Z
289,Саратов (Гагарин),288,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,51.558451,46.031133,"410532, Саратовская область, г. Саратов, с. Сабуровка, территория Аэропорт Гагарин, здание 1В, этаж 3, каб.318.4.",Саратовская область,Приволжский,,,Не является признаком отнесения к МТК,,0,3,1,Волгоградский филиал,+7(844)224-20-44,mail@rosgranstroy.ru,"400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 331","Порядок приема граждан в Волгоградском филиале ФГКУ Росгранстрой  Прием граждан осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 18:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  Запись на прием осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 17:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  По адресу: 400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 339.  Справочная информация по обращениям в Волгоградский филиал ФГКУ Росгранстрой: Телефон: +7(8442)24−20−44",volgogradskiy,https://rosgranstroy.ru/api/map_data,high,2026-02-16T12:59:11.000000Z
239,Орск,238,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,51.076832,58.593305,"Оренбургская область, г. Орск, 27 км южнее центра г. Орска",Оренбургская область,Приволжский,,,Не является признаком отнесения к МТК,,0,2,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-02-17T14:19:55.000000Z
236,Оренбург-2,235,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,51.791509,55.458577,"Оренбургская область, г. Оренбург, в/ч 45097",Оренбургская область,Приволжский,,,Не является признаком отнесения к МТК,,0,2,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-02-18T13:45:18.000000Z
323,Теплое,322,Автомобильный пункт пропуска,Грузо-пассажирский,Двусторонний,"для пересечения государственной границы Российской Федерации гражданами, в том числе в упрощенном порядке, и транспортными средствами Российской Федерации и сопредельного государства, а также для перемещения через государственную границу Российской Федерации грузов, товаров и животных только Российской Федерации и сопредельного государства",True,True,Круглосуточно,51.504733,51.543277,"Оренбургская область, Первомайский район, 378 км автодороги «Бугульма – Уральск», ДАПП Теплое",Оренбургская область,Приволжский,Казахстан,Шаган,Не является признаком отнесения к МТК,,0,3,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-02-16T12:54:04.000000Z
115,Илек,114,Автомобильный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,51.492998,53.382564,"Оренбургская область, Илекский район, 127 км федеральной автодороги А-305 Оренбург – Илек – граница Казахстана",Оренбургская область,Приволжский,Казахстан,Аксай,Не является признаком отнесения к МТК,,0,3,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-03-16T13:46:22.000000Z
117,"Илецк-1 (Жайсан, Шынгырлау)",116,Железнодорожный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,51.1568999998271,54.9952999986708,90 км. от государственной границы на ж.д. линии Илецк-1-Актюбинск и в 75 км. от государственной границы по ж.д. линии Илецк-1 -Уральск,Оренбургская область,Приволжский,Казахстан,"Жайсан, Шынгырлау",Не является признаком отнесения к МТК,,0,3,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-03-16T13:44:27.000000Z
235,Оренбург (Центральный),234,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,51.7847,55.0986,"Оренбургская область, Оренбургский район, Нежинский сельсовет, территория Аэропорт",Оренбургская область,Приволжский,,,Не является признаком отнесения к МТК,,0,3,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-02-18T14:08:04.000000Z
238,Орск,237,Автомобильный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,51.084344,58.475364,"Оренбургская область, 18 км от г. Орска по шоссе Орск - Актюбинск",Оренбургская область,Приволжский,Казахстан,Алимбет,Не является признаком отнесения к МТК,,0,3,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-02-17T14:24:47.000000Z
283,Сагарчин,282,Автомобильный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,50.857938,56.142094,"Оренбургская область, Акбулакский район, 160 км автодороги «Оренбург – Актюбинск»",Оренбургская область,Приволжский,Казахстан,Жайсан,Не является признаком отнесения к МТК,,0,3,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-02-16T12:59:59.000000Z
140,Комсомольский,139,Автомобильный пункт пропуска,Грузо-пассажирский,Двусторонний,"для пересечения государственной границы Российской Федерации гражданами, в том числе в упрощенном порядке, и транспортными средствами Российской Федерации и сопредельного государства, а также для перемещения через государственную границу Российской Федерации грузов, товаров и животных только Российской Федерации и сопредельного государства",True,True,Круглосуточно,51.576089,60.615823,"Оренбургская область, Адамовский район, п. Комсомольский, ул. 20 лет Целины, 20, 172 км автодороги г. Орск (Россия) – г. Житикара (р. Казахстан)",Оренбургская область,Приволжский,Казахстан,Кондыбай,Не является признаком отнесения к МТК,,0,3,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-03-16T13:20:12.000000Z
237,Орск,236,Железнодорожный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,круглосуточно,51.086122,58.464716,"Оренбургская область, г. Орск",Оренбургская область,Приволжский,Казахстан,Киргильда,Не является признаком отнесения к МТК,,0,3,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-02-11T12:43:52.000000Z
290,Светлый,289,Автомобильный пункт пропуска,Грузо-пассажирский,Двусторонний,"для пересечения государственной границы Российской Федерации гражданами, в том числе в упрощенном порядке, и транспортными средствами Российской Федерации и сопредельного государства, а также для перемещения через государственную границу Российской Федерации грузов, товаров и животных только Российской Федерации и сопредельного государства",True,True,Круглосуточно,50.710306,61.02061,"Оренбургская область, Светлинский район, 11 км автогрейдера, соединяющего автодорогу «Актюбинск – Кустанай» и автодорогу «Светлый – Спутник»",Оренбургская область,Приволжский,Казахстан,Карашатау,Не является признаком отнесения к МТК,,0,3,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-02-16T12:58:24.000000Z
187,Маштаково,186,Автомобильный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,51.853502,50.896097,"Оренбургская область, Первомайский район, п. Маштаков, ул. Центральная, 9а, в 6,8 км от ориентира на юго-восток",Оренбургская область,Приволжский,Казахстан,Сырым,Не является признаком отнесения к МТК,,0,3,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-02-26T13:27:52.000000Z
215,Нижний Новгород (Стригино),214,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,56.218867,43.790918,"Российская Федерация, г. Нижний Новгород, Автозаводский район, поселок Аэропорт",Нижегородская область,Приволжский,,,Не является признаком отнесения к МТК,,0,3,1,Волгоградский филиал,+7(844)224-20-44,mail@rosgranstroy.ru,"400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 331","Порядок приема граждан в Волгоградском филиале ФГКУ Росгранстрой  Прием граждан осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 18:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  Запись на прием осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 17:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  По адресу: 400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 339.  Справочная информация по обращениям в Волгоградский филиал ФГКУ Росгранстрой: Телефон: +7(8442)24−20−44",volgogradskiy,https://rosgranstroy.ru/api/map_data,high,2026-02-18T14:01:23.000000Z
343,Ульяновск (Восточный),342,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,54.414059,48.800202,"Ульяновская область, Чердаклинский район, 38 км восточнее г. Ульяновска",Ульяновская область,Приволжский,,,Не является признаком отнесения к МТК,,0,3,1,Волгоградский филиал,+7(844)224-20-44,mail@rosgranstroy.ru,"400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 331","Порядок приема граждан в Волгоградском филиале ФГКУ Росгранстрой  Прием граждан осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 18:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  Запись на прием осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 17:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  По адресу: 400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 339.  Справочная информация по обращениям в Волгоградский филиал ФГКУ Росгранстрой: Телефон: +7(8442)24−20−44",volgogradskiy,https://rosgranstroy.ru/api/map_data,high,2026-02-16T12:52:08.000000Z
342,Ульяновск (Баратаевка),341,Воздушный пункт пропуска,Пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,В соответствии с графиком прилета\вылета международных рейсов,54.2648,48.2235,"432045, Ульяновская область, г. Ульяновск, ул. Авиационная, 20",Ульяновская область,Приволжский,,,Не является признаком отнесения к МТК,,0,2,1,Волгоградский филиал,+7(844)224-20-44,mail@rosgranstroy.ru,"400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 331","Порядок приема граждан в Волгоградском филиале ФГКУ Росгранстрой  Прием граждан осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 18:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  Запись на прием осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 17:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  По адресу: 400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 339.  Справочная информация по обращениям в Волгоградский филиал ФГКУ Росгранстрой: Телефон: +7(8442)24−20−44",volgogradskiy,https://rosgranstroy.ru/api/map_data,high,2026-02-16T12:52:16.000000Z
285,Самара (Курумоч),284,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,53.50898,50.151718,"Самарская область, г. Самара, 35 км севернее г. Самара, 8 км северо-восточнее р.п. Курумоч",Самарская область,Приволжский,,,Не является признаком отнесения к МТК,,0,3,1,Волгоградский филиал,+7(844)224-20-44,mail@rosgranstroy.ru,"400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 331","Порядок приема граждан в Волгоградском филиале ФГКУ Росгранстрой  Прием граждан осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 18:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  Запись на прием осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 17:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  По адресу: 400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 339.  Справочная информация по обращениям в Волгоградский филиал ФГКУ Росгранстрой: Телефон: +7(8442)24−20−44",volgogradskiy,https://rosgranstroy.ru/api/map_data,high,2026-02-16T12:59:45.000000Z
248,Пермь (Большое Савино),247,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,57.919707,56.019552,"Пермский край, Пермский муниципальный район, п. Сокол",Пермский край,Приволжский,,,Не является признаком отнесения к МТК,,0,3,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-02-18T13:42:14.000000Z
346,Уфа,345,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,54.343363,55.504405,"Российская Федерация, Республика Башкортостан, муницииальный район Уфимский, сельское поселение Булгаковский сельсовет, село Булгаково",Республика Башкортостан,Приволжский,,,Не является признаком отнесения к МТК,,0,3,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-02-16T12:51:27.000000Z
288,Саранск,287,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,54.14783,45.221158,"Российская Федерация, Республика Мордовия, 430018, г. Саранск, Аэропорт",Республика Мордовия,Приволжский,,,Не является признаком отнесения к МТК,,0,3,1,Волгоградский филиал,+7(844)224-20-44,mail@rosgranstroy.ru,"400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 331","Порядок приема граждан в Волгоградском филиале ФГКУ Росгранстрой  Прием граждан осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 18:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  Запись на прием осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 17:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  По адресу: 400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 339.  Справочная информация по обращениям в Волгоградский филиал ФГКУ Росгранстрой: Телефон: +7(8442)24−20−44",volgogradskiy,https://rosgranstroy.ru/api/map_data,high,2026-02-16T12:59:23.000000Z
211,Нижнекамск (Бегишево),210,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,55.564286,52.101209,"Республика Татарстан, Тукаевский район, с. Биклянь, аэропорт «Бегишево»",Республика Татарстан (Татарстан),Приволжский,,,Не является признаком отнесения к МТК,,0,3,1,Волгоградский филиал,+7(844)224-20-44,mail@rosgranstroy.ru,"400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 331","Порядок приема граждан в Волгоградском филиале ФГКУ Росгранстрой  Прием граждан осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 18:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  Запись на прием осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 17:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  По адресу: 400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 339.  Справочная информация по обращениям в Волгоградский филиал ФГКУ Росгранстрой: Телефон: +7(8442)24−20−44",volgogradskiy,https://rosgranstroy.ru/api/map_data,high,2026-02-25T13:29:01.000000Z
357,Чебоксары,356,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,56.132199998945,47.2518999986351,"Чувашская Республика, г. Чебоксары, пл. Скворцова, 1",Чувашская Республика — Чувашия,Приволжский,,,Не является признаком отнесения к МТК,,0,3,1,Волгоградский филиал,+7(844)224-20-44,mail@rosgranstroy.ru,"400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 331","Порядок приема граждан в Волгоградском филиале ФГКУ Росгранстрой  Прием граждан осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 18:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  Запись на прием осуществляется ежедневно, кроме выходных и праздничных дней  с 9:00 до 17:00, по пятницам – до 16.00., (с 13:00 до 14:00 — обед).  По адресу: 400078, г. Волгоград, пр-т им. В.И.Ленина, д.102, офис 339.  Справочная информация по обращениям в Волгоградский филиал ФГКУ Росгранстрой: Телефон: +7(8442)24−20−44",volgogradskiy,https://rosgranstroy.ru/api/map_data,high,2026-02-16T12:50:14.000000Z
282,Сабетта,281,Морской пункт пропуска,Грузовой,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,71.219395,72.047648,"Российская Федерация, Ямало-Ненецкий автономный округ, п. Сабетта",Ямало-Ненецкий автономный округ,Уральский,,,Арктика,,0,3,4,Мурманский филиал,+7(815)279-83-23,odp-mrk@rosgranstroy.ru,"183008, Мурманская область, г. Мурманск,  проспект Ленина, д. 43 (7 этаж)  Телефоны: 8 (8152) 79−83−18 8 (8152) 79−83−19  Факс: 8 (8152) 79−83−20",График приема граждан:   — Директор филиала – каждый понедельник с 15.00 до 17.30;  — Заместитель директора – главный инженер – каждый вторник с 16.00 до 17.30;  — Начальник отдела по административной работе – каждая среда с 16.00 до 17.30;  — Начальник отдела по эксплуатации и обслуживанию – каждый четверг с 16.00 до 17.30.,murmanskiy,https://rosgranstroy.ru/api/map_data,high,2026-02-16T13:00:06.000000Z
281,Сабетта,280,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,"По регламенту аэропорта Сабетта, в период прибытия/убытия международных авиарейсов",71.279491,72.061412,"Ямало-Ненецкий автономный округ, п. Сабетта",Ямало-Ненецкий автономный округ,Уральский,,,Не является признаком отнесения к МТК,,0,2,1,Мурманский филиал,+7(815)279-83-23,odp-mrk@rosgranstroy.ru,"183008, Мурманская область, г. Мурманск,  проспект Ленина, д. 43 (7 этаж)  Телефоны: 8 (8152) 79−83−18 8 (8152) 79−83−19  Факс: 8 (8152) 79−83−20",График приема граждан:   — Директор филиала – каждый понедельник с 15.00 до 17.30;  — Заместитель директора – главный инженер – каждый вторник с 16.00 до 17.30;  — Начальник отдела по административной работе – каждая среда с 16.00 до 17.30;  — Начальник отдела по эксплуатации и обслуживанию – каждый четверг с 16.00 до 17.30.,murmanskiy,https://rosgranstroy.ru/api/map_data,high,2026-02-16T13:00:11.000000Z
353,Ханты-Мансийск,352,Воздушный пункт пропуска,Грузо-пассажирский,Многосторонний,"для пересечения государственной границы Российской Федерации лицами независимо от их гражданства (подданства), в том числе лицами без гражданства, и транспортными средствами независимо от государственной принадлежности, а также для перемещения через нее грузов, товаров и животных независимо от их государственной принадлежности",True,True,Круглосуточно,61.026293,69.096166,"Ханты-Мансийский автономный округ – Югра, г. Ханты-Мансийск, «Аэропорт Ханты-Мансийск», ВПП Ханты-Мансийск",Ханты-Мансийский автономный округ — Югра,Уральский,,,Не является признаком отнесения к МТК,,0,3,1,Челябинский филиал,+7(351)727-46-46,odp-ekb@rosgranstroy.ru,"г. Челябинск, ул. Краснознаменная, д. 32",09:00–18:00,chelyabinskiy-filial,https://rosgranstroy.ru/api/map_data,high,2026-02-16T12:50:49.000000Z
